,noise_case,paramid,parameter,parameter_value,split,n_train,interp_type,ncomp,gp_noise,gp_length,gp_const,dl_alpha,rmse,maxerr,global_mean_minerr,global_mean_maxerr,global_mean_rmse,global_max_rmse,global_var_rmse
683,theo,,,,6,71,GP,34,0.1,10.0,10.0,,,,7.401486830834377e-17,0.034176811867181175,0.02008157752443226,0.043943335991124696,0.00014526784242597317
684,theo,,,,6,71,GP,35,1e-05,1.0,10.0,,,,4.810966440042345e-17,0.033575605714696276,0.01983475419759622,0.0414863223453926,0.00012373214348407528
685,theo,,,,6,71,GP,35,0.001,1.0,10.0,,,,2.9605947323337513e-17,0.0335756175060713,0.019834754383334395,0.0414863224590668,0.00012373214127136458
686,theo,,,,6,71,GP,35,0.1,1.0,10.0,,,,4.070817756958907e-17,0.034261907347176136,0.020112045399668908,0.04411058493329257,0.00014709633450422026
687,theo,,,,6,71,GP,35,1e-05,4.0,10.0,,,,7.031412489292658e-17,0.03354130246838749,0.019776690871971116,0.040753553975185056,0.00012083917386868026
688,theo,,,,6,71,GP,35,0.001,4.0,10.0,,,,4.070817756958907e-17,0.03354130348634769,0.01977669327427031,0.040753571168874736,0.00012083936521125336
689,theo,,,,6,71,GP,35,0.1,4.0,10.0,,,,3.3306690738754695e-17,0.03426184607931436,0.020112032045703554,0.04411057546589209,0.0001470952274450934
690,theo,,,,6,71,GP,35,1e-05,7.0,10.0,,,,5.551115123125783e-17,0.03355495099994134,0.019845809866103865,0.042099090264014066,0.00012496232320456023
691,theo,,,,6,71,GP,35,0.001,7.0,10.0,,,,7.031412489292658e-17,0.03354130960054405,0.019776693686633103,0.04075357612120852,0.00012083939459620644
692,theo,,,,6,71,GP,35,0.1,7.0,10.0,,,,2.960594732333751e-17,0.03426183748799066,0.020112026865833504,0.044110546235648404,0.00014709493204726585
693,theo,,,,6,71,GP,35,1e-05,10.0,10.0,,,,5.551115123125783e-17,0.033575633754036424,0.019834779930951098,0.04148659839163066,0.00012373351235655419
694,theo,,,,6,71,GP,35,0.001,10.0,10.0,,,,5.181040781584064e-17,0.03354130352600122,0.01977669232542227,0.04075355932739905,0.00012083931812642039
695,theo,,,,6,71,GP,35,0.1,10.0,10.0,,,,5.921189464667501e-17,0.034352543151677684,0.020232940654340992,0.045262418341690806,0.00015064232288357728
696,theo,,,,6,71,GP,36,1e-05,1.0,10.0,,,,5.181040781584064e-17,0.03357490507176862,0.019833481036848268,0.04141458812449838,0.0001235526105314703
697,theo,,,,6,71,GP,36,0.001,1.0,10.0,,,,1.0732155904709847e-16,0.033574929023680915,0.019833480455479103,0.04141457779895709,0.0001235526326137871
698,theo,,,,6,71,GP,36,0.1,1.0,10.0,,,,3.700743415417188e-17,0.03434811739534636,0.0201438469144636,0.044277774332831435,0.0001489057663997107
699,theo,,,,6,71,GP,36,1e-05,4.0,10.0,,,,6.29126380620922e-17,0.033541774696796374,0.01977624148988626,0.04067851510842809,0.00012069166347695864
700,theo,,,,6,71,GP,36,0.001,4.0,10.0,,,,3.3306690738754695e-17,0.033541785018279494,0.019776247931625402,0.040678577124429544,0.00012069220111095976
701,theo,,,,6,71,GP,36,0.1,4.0,10.0,,,,2.2204460492503135e-17,0.034348144101603556,0.020143847403943062,0.044277784968091344,0.00014890574467272963
702,theo,,,,6,71,GP,36,1e-05,7.0,10.0,,,,9.992007221626409e-17,0.033574911225624136,0.019833473857943172,0.04141451415296277,0.00012355214016562178
703,theo,,,,6,71,GP,36,0.001,7.0,10.0,,,,5.921189464667501e-17,0.03357490904007938,0.019833468596780028,0.04141445173247983,0.00012355179327565963
704,theo,,,,6,71,GP,36,0.1,7.0,10.0,,,,3.3306690738754695e-17,0.03434810656430687,0.020143845248682582,0.04427776847853089,0.00014890565786638372
705,theo,,,,6,71,GP,36,1e-05,10.0,10.0,,,,3.700743415417188e-17,0.03357491983147606,0.019833468355152192,0.041414456312197666,0.00012355196093950766
706,theo,,,,6,71,GP,36,0.001,10.0,10.0,,,,2.590520390792032e-17,0.03357486853299593,0.019833376847690844,0.041413462435278485,0.00012354782652613443
707,theo,,,,6,71,GP,36,0.1,10.0,10.0,,,,1.8503717077085944e-17,0.03434811253135699,0.020143848106265422,0.04427778316659909,0.00014890581953642924
708,theo,,,,6,71,GP,37,1e-05,1.0,10.0,,,,4.4408920985006264e-17,0.033574948699659206,0.019832189424822066,0.041344211852735825,0.0001233706159258055
709,theo,,,,6,71,GP,37,0.001,1.0,10.0,,,,5.921189464667501e-17,0.03357503792193813,0.019832290424237935,0.04134536185463413,0.00012337602516847878
710,theo,,,,6,71,GP,37,0.1,1.0,10.0,,,,6.661338147750939e-17,0.034530416350370456,0.020309869824503064,0.04566232125326908,0.00015420313868377537
711,theo,,,,6,71,GP,37,1e-05,4.0,10.0,,,,3.3306690738754695e-17,0.03354367210538951,0.019775924826552382,0.04060689510266119,0.00012055065630950657
712,theo,,,,6,71,GP,37,0.001,4.0,10.0,,,,3.700743415417188e-17,0.033543698874238755,0.01977592477160409,0.04060689460373958,0.00012055065073007837
713,theo,,,,6,71,GP,37,0.1,4.0,10.0,,,,7.771561172376095e-17,0.03443050825864637,0.020177115084579797,0.04444484600614293,0.0001506986713318299
714,theo,,,,6,71,GP,37,1e-05,7.0,10.0,,,,8.881784197001253e-17,0.03357508319259596,0.01983231715525086,0.04134565702644294,0.00012337740362679324
715,theo,,,,6,71,GP,37,0.001,7.0,10.0,,,,4.4408920985006264e-17,0.033575096400238244,0.019832317265223644,0.041345658211385077,0.00012337741361994698
716,theo,,,,6,71,GP,37,0.1,7.0,10.0,,,,4.4408920985006264e-17,0.03443049399165347,0.02017710693141891,0.044444793985725095,0.00015069829694024165
717,theo,,,,6,71,GP,37,1e-05,10.0,10.0,,,,4.4408920985006264e-17,0.03357510504612466,0.01983231108069782,0.04134559453121131,0.00012337714513347426
718,theo,,,,6,71,GP,37,0.001,10.0,10.0,,,,5.181040781584064e-17,0.033575113180374906,0.019832311146356522,0.041345593787758504,0.00012337716104791785
719,theo,,,,6,71,GP,37,0.1,10.0,10.0,,,,9.251858538542972e-17,0.034530447555490326,0.020309925494094456,0.045662776483094636,0.00015420456425921988
720,theo,,,,6,71,GP,38,1e-05,1.0,10.0,,,,3.700743415417188e-17,0.03354374210954846,0.019775681127134116,0.04053825680037485,0.00012041482527080568
721,theo,,,,6,71,GP,38,0.001,1.0,10.0,,,,9.251858538542972e-17,0.03357317848737831,0.01983126841877809,0.04127981499859673,0.00012320953911091598
722,theo,,,,6,71,GP,38,0.1,1.0,10.0,,,,7.771561172376095e-17,0.03451385439594859,0.020211836609257842,0.0446114907103081,0.00015247269295619876
723,theo,,,,6,71,GP,38,1e-05,4.0,10.0,,,,4.810966440042345e-17,0.0335437549168701,0.019775680786062007,0.040538253566103646,0.00012041480378338386
724,theo,,,,6,71,GP,38,0.001,4.0,10.0,,,,4.070817756958907e-17,0.03354375105572919,0.019775681463006047,0.04053825729762168,0.00012041486669942832
725,theo,,,,6,71,GP,38,0.1,4.0,10.0,,,,5.181040781584064e-17,0.034513859159006545,0.02021184032668836,0.04461148981598208,0.0001524729636625949
726,theo,,,,6,71,GP,38,1e-05,7.0,10.0,,,,5.921189464667501e-17,0.033543751173881434,0.019775681275843573,0.04053825734257933,0.00012041484421850908
727,theo,,,,6,71,GP,38,0.001,7.0,10.0,,,,1.1472304587793285e-16,0.03354374884557513,0.01977568112045434,0.040538255124147556,0.00012041483149986674
728,theo,,,,6,71,GP,38,0.1,7.0,10.0,,,,5.181040781584064e-17,0.03451383925891786,0.020211831345053045,0.04461146379348475,0.00015247244147653183
729,theo,,,,6,71,GP,38,1e-05,10.0,10.0,,,,5.181040781584064e-17,0.03357318462822803,0.01983126446229585,0.04127977880246726,0.0001232093671333692
730,theo,,,,6,71,GP,38,0.001,10.0,10.0,,,,9.251858538542972e-17,0.0335731758560777,0.01983126422783999,0.0412797706731777,0.00012320938921678228
731,theo,,,,6,71,GP,38,0.1,10.0,10.0,,,,4.810966440042345e-17,0.034619657634678155,0.020350511307907094,0.045858924801929955,0.00015594691313144731
732,theo,,,,6,71,GP,39,1e-05,1.0,10.0,,,,4.070817756958908e-17,0.03354769925756906,0.01977551060397004,0.04047248446130965,0.00012028397495902035
733,theo,,,,6,71,GP,39,0.001,1.0,10.0,,,,3.3306690738754695e-17,0.03357379542658028,0.01983028893503774,0.04121646391421098,0.0001230463963846183
734,theo,,,,6,71,GP,39,0.1,1.0,10.0,,,,4.070817756958907e-17,0.034594215431048854,0.020248077682325137,0.04477770301576392,0.00015422679861384791
735,theo,,,,6,71,GP,39,1e-05,4.0,10.0,,,,5.181040781584064e-17,0.03354766422758542,0.019775510195663266,0.04047248389152363,0.0001202839666769119
736,theo,,,,6,71,GP,39,0.001,4.0,10.0,,,,2.590520390792032e-17,0.03354766350355205,0.01977551072109584,0.04047248685809114,0.00012028400112131278
737,theo,,,,6,71,GP,39,0.1,4.0,10.0,,,,1.258252761241844e-16,0.03459421448420734,0.02024807622270615,0.04477769639624229,0.00015422672461211904
738,theo,,,,6,71,GP,39,1e-05,7.0,10.0,,,,8.511709855459534e-17,0.033547674327506743,0.0197755131103442,0.04047251322837334,0.0001202842576089507
739,theo,,,,6,71,GP,39,0.001,7.0,10.0,,,,6.661338147750939e-17,0.033547660767753014,0.0197755102964668,0.040472484824937455,0.00012028398279464178
740,theo,,,,6,71,GP,39,0.1,7.0,10.0,,,,4.810966440042346e-17,0.034594208991363645,0.02024807642128095,0.04477770221410564,0.00015422671851427521
741,theo,,,,6,71,GP,39,1e-05,10.0,10.0,,,,4.070817756958907e-17,0.033573821851808704,0.019830320632061218,0.04121682007257629,0.0001230478387603977
742,theo,,,,6,71,GP,39,0.001,10.0,10.0,,,,5.921189464667501e-17,0.033573817379220175,0.019830316399251813,0.04121676753636733,0.00012304758456206934
743,theo,,,,6,71,GP,39,0.1,10.0,10.0,,,,2.2204460492503135e-17,0.03470569873117666,0.020392553490019037,0.04605275307737662,0.00015766564052387345
744,theo,,,,6,71,GP,40,1e-05,1.0,10.0,,,,4.4408920985006264e-17,0.03357780622812236,0.01982946802104931,0.04115612785528361,0.00012289064397499468
745,theo,,,,6,71,GP,40,0.001,1.0,10.0,,,,2.960594732333751e-17,0.03357781015870665,0.01982946800174434,0.041156127730022175,0.00012289064394880117
746,theo,,,,6,71,GP,40,0.1,1.0,10.0,,,,7.031412489292658e-17,0.03467821659743114,0.02028590997305987,0.04494338874689935,0.0001559605654653734
747,theo,,,,6,71,GP,40,1e-05,4.0,10.0,,,,6.29126380620922e-17,0.03357561397517454,0.019836691829489172,0.041670187593359415,0.00012441284081066945
748,theo,,,,6,71,GP,40,0.001,4.0,10.0,,,,5.921189464667501e-17,0.03355439346425317,0.019775433308322564,0.04040931983252522,0.00012015756882013589
749,theo,,,,6,71,GP,40,0.1,4.0,10.0,,,,4.810966440042345e-17,0.03467822218530192,0.020285912633810313,0.04494340346208583,0.00015596066641732632
750,theo,,,,6,71,GP,40,1e-05,7.0,10.0,,,,4.4408920985006264e-17,0.0335778214870587,0.019829502556099474,0.041156520898433906,0.0001228921860813784
751,theo,,,,6,71,GP,40,0.001,7.0,10.0,,,,3.700743415417188e-17,0.033563159496816805,0.01982802808664659,0.04130349754782665,0.00012303425119415562
752,theo,,,,6,71,GP,40,0.1,7.0,10.0,,,,3.700743415417188e-17,0.034678209713371974,0.0202859052069617,0.04494334238198666,0.00015596045607691567
753,theo,,,,6,71,GP,40,1e-05,10.0,10.0,,,,7.771561172376095e-17,0.03357782489702077,0.019829498649767904,0.04115647909434736,0.0001228919545328676
754,theo,,,,6,71,GP,40,0.001,10.0,10.0,,,,5.921189464667501e-17,0.03357782793689636,0.019829497762752963,0.04115646857576119,0.00012289186307823055
755,theo,,,,6,71,GP,40,0.1,10.0,10.0,,,,3.3306690738754695e-17,0.03479500013243078,0.02043606590469938,0.04624405952555858,0.00015936141644054354
756,theo,,,,6,71,GP,41,1e-05,1.0,10.0,,,,1.4432899320127036e-16,0.0335797777457261,0.019828746690785486,0.04109824264278673,0.00012274046633049885
757,theo,,,,6,71,GP,41,0.001,1.0,10.0,,,,8.511709855459534e-17,0.03357977598904675,0.019828746694810447,0.04109824263044418,0.00012274046625014486
758,theo,,,,6,71,GP,41,0.1,1.0,10.0,,,,6.661338147750939e-17,0.034882446504765005,0.0204810193723834,0.04643284496018265,0.00016103629731052863
759,theo,,,,6,71,GP,41,1e-05,4.0,10.0,,,,4.070817756958907e-17,0.03357948580655001,0.019838114199537814,0.0416818901623042,0.0001245361097930345
760,theo,,,,6,71,GP,41,0.001,4.0,10.0,,,,1.850371707708594e-17,0.03355819927852247,0.019775431072241913,0.04034863181097135,0.00012003575777781669
761,theo,,,,6,71,GP,41,0.1,4.0,10.0,,,,2.9605947323337513e-17,0.03476216195825328,0.020325347449726614,0.045108528427128154,0.00015767472594345556
762,theo,,,,6,71,GP,41,1e-05,7.0,10.0,,,,7.771561172376095e-17,0.03355820020923042,0.019775430666057116,0.04034863061457206,0.00012003573621100747
763,theo,,,,6,71,GP,41,0.001,7.0,10.0,,,,2.960594732333751e-17,0.03355820231538451,0.01977543081844648,0.04034862899641451,0.00012003572442285138
764,theo,,,,6,71,GP,41,0.1,7.0,10.0,,,,5.921189464667501e-17,0.034762165729216865,0.02032534851788795,0.045108527800429905,0.00015767479093902636
765,theo,,,,6,71,GP,41,1e-05,10.0,10.0,,,,4.810966440042345e-17,0.033579791641270125,0.019828778313609144,0.0410986112469195,0.00012274184007175415
766,theo,,,,6,71,GP,41,0.001,10.0,10.0,,,,2.2204460492503135e-17,0.03357979065650145,0.019828779491809802,0.041098622597865696,0.00012274192706375725
767,theo,,,,6,71,GP,41,0.1,10.0,10.0,,,,4.070817756958907e-17,0.03476216249247817,0.020325348567728333,0.045108527864374526,0.00015767479033261734
768,theo,,,,6,71,GP,42,1e-05,1.0,10.0,,,,3.700743415417188e-17,0.0335799743531183,0.01982810372756556,0.04104258723363366,0.00012259507169936043
769,theo,,,,6,71,GP,42,0.001,1.0,10.0,,,,7.401486830834377e-17,0.03357999411978722,0.019828103656760257,0.041042586972013254,0.00012259507099538763
770,theo,,,,6,71,GP,42,0.1,1.0,10.0,,,,6.29126380620922e-17,0.03484648295919565,0.020366396063506865,0.045273081913943566,0.00015936980365803405
771,theo,,,,6,71,GP,42,1e-05,4.0,10.0,,,,5.551115123125783e-17,0.033560562400186705,0.019775483283928943,0.04029020605304312,0.00011991780710481242
772,theo,,,,6,71,GP,42,0.001,4.0,10.0,,,,3.700743415417188e-17,0.03358000642799134,0.019828139159818316,0.04104300655204865,0.00012259677818662532
773,theo,,,,6,71,GP,42,0.1,4.0,10.0,,,,1.4802973661668753e-16,0.0348464774314062,0.020366394104708828,0.0452730761631736,0.00015936971690696204
774,theo,,,,6,71,GP,42,1e-05,7.0,10.0,,,,5.181040781584064e-17,0.033560577904548465,0.019775483094913688,0.040290203807640826,0.0001199177938492993
775,theo,,,,6,71,GP,42,0.001,7.0,10.0,,,,7.401486830834377e-17,0.03356057431383999,0.019775483179533548,0.04029020504718105,0.00011991779916514644
776,theo,,,,6,71,GP,42,0.1,7.0,10.0,,,,4.4408920985006264e-17,0.03484647786408957,0.020366395138138767,0.045273073154478996,0.00015936978534115482
777,theo,,,,6,71,GP,42,1e-05,10.0,10.0,,,,1.0362081563168128e-16,0.033580002382525495,0.019828140628130552,0.04104301980251701,0.0001225968958734886
778,theo,,,,6,71,GP,42,0.001,10.0,10.0,,,,8.511709855459534e-17,0.033579999161681286,0.019828131603786606,0.04104291559360632,0.00012259638217627773
779,theo,,,,6,71,GP,42,0.1,10.0,10.0,,,,5.551115123125783e-17,0.034969979849671255,0.02052737344563365,0.046619021022257894,0.00016269170619766487
780,theo,,,,6,71,GP,43,1e-05,1.0,10.0,,,,7.031412489292658e-17,0.03357926931227983,0.01982753319032182,0.040989144955785,0.00012245527511938782
781,theo,,,,6,71,GP,43,0.001,1.0,10.0,,,,5.551115123125783e-17,0.03357926836578172,0.019827533128712955,0.04098914430778845,0.00012245527010062822
782,theo,,,,6,71,GP,43,0.1,1.0,10.0,,,,7.771561172376095e-17,0.03505756605283613,0.020575133706038185,0.04680273934079205,0.0001643303159765069
783,theo,,,,6,71,GP,43,1e-05,4.0,10.0,,,,5.551115123125783e-17,0.033579313784302914,0.01982757469594464,0.04098965126967701,0.00012245756918683427
784,theo,,,,6,71,GP,43,0.001,4.0,10.0,,,,5.551115123125783e-17,0.03359734998091375,0.01984309974225602,0.04140447029828693,0.00012419021829373407
785,theo,,,,6,71,GP,43,0.1,4.0,10.0,,,,9.62193288008469e-17,0.034928887325087705,0.02040907326854016,0.04543707964980439,0.0001610467314384941
786,theo,,,,6,71,GP,43,1e-05,7.0,10.0,,,,4.4408920985006264e-17,0.03356191142357407,0.019775580750265125,0.04023397399339906,0.00011980423575368676
787,theo,,,,6,71,GP,43,0.001,7.0,10.0,,,,9.62193288008469e-17,0.03356191491537595,0.019775579701075505,0.0402339578783323,0.00011980413865467163
788,theo,,,,6,71,GP,43,0.1,7.0,10.0,,,,8.511709855459534e-17,0.03492888721596009,0.02040907430049033,0.04543708358439394,0.00016104677001227966
789,theo,,,,6,71,GP,43,1e-05,10.0,10.0,,,,5.921189464667501e-17,0.033579305039984735,0.019827572766244226,0.04098962321989232,0.00012245739722365238
790,theo,,,,6,71,GP,43,0.001,10.0,10.0,,,,3.700743415417188e-17,0.03357928306429876,0.019827565820764715,0.040989538071173906,0.00012245680157073718
791,theo,,,,6,71,GP,43,0.1,10.0,10.0,,,,5.921189464667501e-17,0.034928877371209116,0.020409070227808926,0.04543706585645434,0.00016104662251069374
792,theo,,,,6,71,GP,44,1e-05,1.0,10.0,,,,5.921189464667501e-17,0.03358040196501196,0.01982705266156159,0.04093779996356458,0.0001223204418050183
793,theo,,,,6,71,GP,44,0.001,1.0,10.0,,,,4.810966440042345e-17,0.03356463177240673,0.01977573747930208,0.04017970095643706,0.00011969371216879046
794,theo,,,,6,71,GP,44,0.1,1.0,10.0,,,,3.700743415417188e-17,0.03501359646158044,0.020453405171834648,0.04560053986684499,0.00016270675547932093
795,theo,,,,6,71,GP,44,1e-05,4.0,10.0,,,,8.141635513917814e-17,0.033580402338491806,0.019827075425800148,0.04093805181108197,0.00012232107933306507
796,theo,,,,6,71,GP,44,0.001,4.0,10.0,,,,5.181040781584064e-17,0.03358039449474319,0.01982707034738216,0.040937987803249525,0.0001223207294548333
797,theo,,,,6,71,GP,44,0.1,4.0,10.0,,,,2.5905203907920323e-17,0.03501360108817202,0.020453408080922348,0.0456005585696612,0.00016270683398770294
798,theo,,,,6,71,GP,44,1e-05,7.0,10.0,,,,3.700743415417188e-17,0.03356463106739531,0.01977573712064915,0.040179713617445385,0.00011969367966612261
799,theo,,,,6,71,GP,44,0.001,7.0,10.0,,,,5.551115123125783e-17,0.03356463103282138,0.019775737318295912,0.04017970692924637,0.00011969373892393953
800,theo,,,,6,71,GP,44,0.1,7.0,10.0,,,,6.29126380620922e-17,0.03501359788137654,0.020453404122452497,0.04560053472688206,0.00016270672013255633
801,theo,,,,6,71,GP,44,1e-05,10.0,10.0,,,,4.4408920985006264e-17,0.033564646293523355,0.019775743041288905,0.04017976654042362,0.00011969425810169386
802,theo,,,,6,71,GP,44,0.001,10.0,10.0,,,,5.181040781584064e-17,0.0335804042205664,0.019827075308289584,0.040938050086151354,0.00012232106888956703
803,theo,,,,6,71,GP,44,0.1,10.0,10.0,,,,2.2204460492503132e-17,0.03501360086891714,0.020453406395700414,0.045600544401780164,0.00016270680016508597
804,theo,,,,6,71,GP,45,1e-05,1.0,10.0,,,,7.031412489292658e-17,0.03359355358376394,0.019835134277647343,0.0411919251892708,0.00012343446950040588
805,theo,,,,6,71,GP,45,0.001,1.0,10.0,,,,7.031412489292658e-17,0.03356779769261318,0.019775931669986712,0.04012732738323243,0.00011958639601268945
806,theo,,,,6,71,GP,45,0.1,1.0,10.0,,,,7.401486830834377e-17,0.03523615785701946,0.020674770782336763,0.04716274831493902,0.00016756511141325308
807,theo,,,,6,71,GP,45,1e-05,4.0,10.0,,,,1.8503717077085944e-17,0.03358245321198815,0.019826643541391235,0.04088843857454539,0.0001221895239820244
808,theo,,,,6,71,GP,45,0.001,4.0,10.0,,,,9.62193288008469e-17,0.03358245818987714,0.019826644095757098,0.04088845115171319,0.00012218958239059065
809,theo,,,,6,71,GP,45,0.1,4.0,10.0,,,,2.590520390792032e-17,0.03509958656169,0.020499370254115308,0.04576350649895914,0.00016435183410920052
810,theo,,,,6,71,GP,45,1e-05,7.0,10.0,,,,4.810966440042345e-17,0.033582374416088655,0.019826529168770448,0.04088702391055187,0.0001221837362167716
811,theo,,,,6,71,GP,45,0.001,7.0,10.0,,,,3.700743415417188e-17,0.03358237395747878,0.019826529169584543,0.04088702389173574,0.00012218373561952012
812,theo,,,,6,71,GP,45,0.1,7.0,10.0,,,,3.700743415417188e-17,0.03509958301262299,0.020499368344857646,0.045763497524522294,0.0001643517742532466
813,theo,,,,6,71,GP,45,1e-05,10.0,10.0,,,,5.181040781584064e-17,0.03358245461767014,0.019826644050216804,0.040888444205473204,0.0001221895640116387
814,theo,,,,6,71,GP,45,0.001,10.0,10.0,,,,1.3322676295501878e-16,0.03358245844234474,0.01982664438653809,0.04088844976664013,0.0001221895966775645
815,theo,,,,6,71,GP,45,0.1,10.0,10.0,,,,2.960594732333751e-17,0.03523616567658583,0.02067477829807374,0.0471627862771322,0.00016756530700663355
816,theo,,,,6,71,GP,46,1e-05,1.0,10.0,,,,8.511709855459534e-17,0.033581785308233324,0.019845502332122598,0.04168975494885102,0.00012472413829568778
817,theo,,,,6,71,GP,46,0.001,1.0,10.0,,,,4.070817756958907e-17,0.033571303402932,0.019776179528339214,0.04007682598180504,0.00011948292650295922
818,theo,,,,6,71,GP,46,0.1,1.0,10.0,,,,4.4408920985006264e-17,0.03532583794441053,0.020726622495469763,0.0473392807586396,0.00016916727975075475
819,theo,,,,6,71,GP,46,1e-05,4.0,10.0,,,,4.810966440042345e-17,0.03358409210170074,0.01982627913735001,0.0408405957260265,0.00012206210665648602
820,theo,,,,6,71,GP,46,0.001,4.0,10.0,,,,4.810966440042345e-17,0.03360754517537955,0.019858662033905593,0.042053868882308616,0.00012645584159289654
821,theo,,,,6,71,GP,46,0.1,4.0,10.0,,,,2.960594732333751e-17,0.03518553378846242,0.020547001776418224,0.045926121881300616,0.00016598456604443763
822,theo,,,,6,71,GP,46,1e-05,7.0,10.0,,,,4.070817756958907e-17,0.03357129991938073,0.019776177602114142,0.04007680882155661,0.00011948272803423613
823,theo,,,,6,71,GP,46,0.001,7.0,10.0,,,,1.8503717077085944e-17,0.033571308094454334,0.019776179602168414,0.040076807096989624,0.00011948291221303813
824,theo,,,,6,71,GP,46,0.1,7.0,10.0,,,,9.62193288008469e-17,0.03518550229144657,0.020546981538940558,0.04592603012823127,0.00016598396012841463
825,theo,,,,6,71,GP,46,1e-05,10.0,10.0,,,,3.3306690738754695e-17,0.033584090895945405,0.019826278501605572,0.04084058811332275,0.00012206207467681421
826,theo,,,,6,71,GP,46,0.001,10.0,10.0,,,,4.4408920985006264e-17,0.03358409371026204,0.01982627961086448,0.040840604853114644,0.00012206215908509557
827,theo,,,,6,71,GP,46,0.1,10.0,10.0,,,,3.3306690738754695e-17,0.03532584238110593,0.020726626101805045,0.04733930479317185,0.00016916735249987859
828,theo,,,,6,71,GP,47,1e-05,1.0,10.0,,,,2.2204460492503132e-17,0.03358547378564101,0.019825974757445526,0.040794449488109216,0.000121938607810709
829,theo,,,,6,71,GP,47,0.001,1.0,10.0,,,,9.62193288008469e-17,0.033594347241393346,0.0198547618547758,0.04186568081415833,0.00012556447387325988
830,theo,,,,6,71,GP,47,0.1,1.0,10.0,,,,2.2204460492503132e-17,0.03527134317184598,0.020596223303899885,0.046088166742205706,0.00016760549305340963
831,theo,,,,6,71,GP,47,1e-05,4.0,10.0,,,,8.141635513917814e-17,0.03358543923214871,0.01982596056525699,0.040794282638311676,0.00012193741012336445
832,theo,,,,6,71,GP,47,0.001,4.0,10.0,,,,1.0732155904709847e-16,0.03358539482897802,0.019825858760206507,0.04079291019212618,0.00012193266608433046
833,theo,,,,6,71,GP,47,0.1,4.0,10.0,,,,8.511709855459534e-17,0.0352713306578887,0.0205962220940164,0.046088210188784146,0.00016760531138413105
834,theo,,,,6,71,GP,47,1e-05,7.0,10.0,,,,4.4408920985006264e-17,0.03357445713460176,0.019776463719997677,0.04002796391031073,0.00011938196005215448
835,theo,,,,6,71,GP,47,0.001,7.0,10.0,,,,6.29126380620922e-17,0.03358539251032311,0.01982588026144639,0.04079328370730938,0.00012193367419881498
836,theo,,,,6,71,GP,47,0.1,7.0,10.0,,,,2.5905203907920323e-17,0.035414551184418504,0.02077975473318785,0.04751328065667684,0.00017076220211972198
837,theo,,,,6,71,GP,47,1e-05,10.0,10.0,,,,7.771561172376095e-17,0.033585461214583195,0.019825970712121922,0.04079440466518038,0.00012193827293467884
838,theo,,,,6,71,GP,47,0.001,10.0,10.0,,,,6.661338147750939e-17,0.03357445556825757,0.019776465502365316,0.040027993965981216,0.00011938207477570943
839,theo,,,,6,71,GP,47,0.1,10.0,10.0,,,,5.921189464667501e-17,0.035414577865306086,0.020779793582748993,0.04751359831082775,0.00017076277358464692
840,theo,,,,7,71,GP,23,1e-05,1.0,10.0,,,,1.0362081563168128e-16,0.04908531632175729,0.028851936396061904,0.18219784990860297,0.0010229518476951168
841,theo,,,,7,71,GP,23,0.001,1.0,10.0,,,,9.992007221626409e-17,0.04794593816257977,0.028012651484650777,0.16552490914776677,0.0008350478302605236
842,theo,,,,7,71,GP,23,0.1,1.0,10.0,,,,4.810966440042346e-17,0.048227841244757916,0.02825528483633526,0.1706319056777678,0.0009040291261927398
843,theo,,,,7,71,GP,23,1e-05,4.0,10.0,,,,7.401486830834377e-17,0.04794602020895876,0.028012664901446934,0.16552523450721543,0.0008350509531818348
844,theo,,,,7,71,GP,23,0.001,4.0,10.0,,,,4.4408920985006264e-17,0.04794603326113652,0.02801265911540701,0.16552510765456505,0.0008350496471778785
845,theo,,,,7,71,GP,23,0.1,4.0,10.0,,,,6.29126380620922e-17,0.046997154324895214,0.02736761663069333,0.15303427448099474,0.0007191920501441689
846,theo,,,,7,71,GP,23,1e-05,7.0,10.0,,,,1.1842378929335003e-16,0.047945914813641036,0.028012656025270977,0.165525038170654,0.0008350490017151804
847,theo,,,,7,71,GP,23,0.001,7.0,10.0,,,,5.921189464667501e-17,0.0490881995344874,0.02885416205145953,0.18224196452112504,0.001023477264423075
848,theo,,,,7,71,GP,23,0.1,7.0,10.0,,,,3.700743415417189e-17,0.046997214472248035,0.027367675616706593,0.15303550202251073,0.000719203227070126
849,theo,,,,7,71,GP,23,1e-05,10.0,10.0,,,,1.3692750637043598e-16,0.04794612328031703,0.02801265734367509,0.16552507994891094,0.0008350492584402925
850,theo,,,,7,71,GP,23,0.001,10.0,10.0,,,,1.1472304587793285e-16,0.04794594258392397,0.028012655673619522,0.16552502917612558,0.0008350489360076324
851,theo,,,,7,71,GP,23,0.1,10.0,10.0,,,,4.070817756958908e-17,0.04699712146131598,0.02736761476173171,0.15303423699494073,0.0007191917874616639
852,theo,,,,7,71,GP,24,1e-05,1.0,10.0,,,,7.771561172376095e-17,0.04788941014646915,0.027988400725561226,0.1644222081882262,0.0008262197200792077
853,theo,,,,7,71,GP,24,0.001,1.0,10.0,,,,8.511709855459534e-17,0.047889382907380165,0.027988418044886425,0.16442253210982682,0.0008262233983615741
854,theo,,,,7,71,GP,24,0.1,1.0,10.0,,,,5.1810407815840646e-17,0.047843447238224805,0.028016710804188286,0.16558200934097744,0.000856121348542763
